structure,delta,stop_mult,tp_mult,vix_max,skip_bwd,trend_filter,trades24,pnl24,pf24,maxdd24,trades25,pnl25,pf25,maxdd25,worst_year_pnl,total_pnl,development_score,eligible
put,0.1,1.5,0.0,20.0,True,False,174,-3386.8,0.24,-3386.77,178,-3422.76,0.36,-3450.05,-3422.76,-6809.56,-1.000008857997443,False
put,0.1,1.5,0.0,20.0,True,True,158,-2830.9,0.27,-2830.88,150,-2363.22,0.41,-2390.53,-2830.9,-5194.12,-1.0000070649409372,False
put,0.1,1.5,0.0,25.0,False,False,245,-5491.36,0.22,-5491.38,227,-5038.56,0.32,-5065.85,-5491.36,-10529.92,-0.9999963579282438,False
put,0.1,1.5,0.0,25.0,False,True,199,-3819.0,0.25,-3819.01,175,-2868.44,0.4,-2895.75,-3819.0,-6687.4400000000005,-0.9999973815203416,False
put,0.1,1.5,0.0,25.0,True,False,188,-3369.39,0.28,-3369.37,201,-3821.07,0.37,-3848.37,-3821.07,-7190.46,-1.000005935827766,False
put,0.1,1.5,0.0,25.0,True,True,168,-2800.73,0.3,-2800.71,166,-2602.46,0.42,-2629.78,-2800.73,-5403.1900000000005,-1.0000071410463776,False
put,0.1,1.5,0.3,0.0,False,False,249,-5892.78,0.13,-5892.75,247,-6633.22,0.2,-6638.64,-6633.22,-12526.0,-1.0000050910016545,False
put,0.1,1.5,0.3,0.0,False,True,199,-4014.5,0.15,-4034.79,179,-3550.17,0.25,-3555.56,-4014.5,-7564.67,-0.9984840643949195,False
put,0.1,1.5,0.3,0.0,True,False,188,-3628.52,0.17,-3628.49,204,-4847.68,0.21,-4853.08,-4847.68,-8476.2,-1.000008267902075,False
put,0.1,1.5,0.3,0.0,True,True,168,-3009.7,0.18,-3029.96,166,-3293.5,0.25,-3298.89,-3293.5,-6303.2,-0.998366117087869,False
put,0.1,1.5,0.3,20.0,False,False,224,-5647.44,0.1,-5647.42,185,-4443.6,0.21,-4448.98,-5647.44,-10091.04,-1.000003541440162,False
put,0.1,1.5,0.3,20.0,False,True,188,-3898.17,0.13,-3918.45,155,-3104.38,0.24,-3109.76,-3898.17,-7002.55,-0.9982699629553405,False
put,0.1,1.5,0.3,20.0,True,False,174,-3540.96,0.14,-3540.91,178,-4145.09,0.22,-4150.48,-4145.09,-7686.05,-1.0000141206638973,False
put,0.1,1.5,0.3,20.0,True,True,158,-2963.63,0.16,-2983.88,150,-2975.06,0.25,-2980.45,-2975.06,-5938.6900000000005,-0.9981915482561359,False
put,0.1,1.5,0.3,25.0,False,False,245,-5812.97,0.13,-5812.96,227,-5883.85,0.2,-5889.24,-5883.85,-11696.82,-1.000001720293964,False
put,0.1,1.5,0.3,25.0,False,True,199,-4014.5,0.15,-4034.79,175,-3584.63,0.24,-3590.01,-4014.5,-7599.13,-0.998501396932042,False
put,0.1,1.5,0.3,25.0,True,False,188,-3628.52,0.17,-3628.49,201,-4665.19,0.22,-4670.59,-4665.19,-8293.71,-1.000008267902075,False
put,0.1,1.5,0.3,25.0,True,True,168,-3009.7,0.18,-3029.96,166,-3293.5,0.25,-3298.89,-3293.5,-6303.2,-0.998366117087869,False
put,0.1,1.5,0.5,0.0,False,False,249,-6182.91,0.08,-6182.9,247,-7056.8,0.14,-7056.87,-7056.8,-13239.71,-1.00000161736402,False
put,0.1,1.5,0.5,0.0,False,True,199,-4291.28,0.09,-4307.17,179,-3821.75,0.17,-3821.8,-4291.28,-8113.03,-0.9999869171594536,False
put,0.1,1.5,0.5,0.0,True,False,188,-3917.26,0.1,-3917.23,204,-5159.11,0.15,-5159.16,-5159.11,-9076.369999999999,-1.0000076584729516,False
put,0.1,1.5,0.5,0.0,True,True,168,-3275.0,0.11,-3290.87,166,-3526.86,0.17,-3526.91,-3526.86,-6801.860000000001,-0.9999858232844049,False
put,0.1,1.5,0.5,20.0,False,False,224,-5903.26,0.06,-5903.24,185,-4862.41,0.13,-4862.45,-5903.26,-10765.67,-1.000003387969996,False
put,0.1,1.5,0.5,20.0,False,True,188,-4136.12,0.08,-4152.01,155,-3467.52,0.16,-3467.56,-4136.12,-7603.639999999999,-0.9999884645110683,False
put,0.1,1.5,0.5,20.0,True,False,174,-3775.72,0.08,-3775.68,178,-4557.86,0.14,-4557.92,-4557.86,-8333.58,-1.0000105941181456,False
put,0.1,1.5,0.5,20.0,True,True,158,-3190.1,0.1,-3205.97,150,-3332.16,0.16,-3332.21,-3332.16,-6522.26,-0.9999849949432958,False
put,0.1,1.5,0.5,25.0,False,False,245,-6151.81,0.08,-6151.81,227,-6239.09,0.13,-6239.13,-6239.09,-12390.900000000001,-1.0,False
put,0.1,1.5,0.5,25.0,False,True,199,-4291.28,0.09,-4307.17,175,-3830.75,0.16,-3830.79,-4291.28,-8122.03,-0.9999895582895434,False
put,0.1,1.5,0.5,25.0,True,False,188,-3917.26,0.1,-3917.23,201,-4976.62,0.15,-4976.67,-4976.62,-8893.880000000001,-1.0000076584729516,False
put,0.1,1.5,0.5,25.0,True,True,168,-3275.0,0.11,-3290.87,166,-3526.86,0.17,-3526.91,-3526.86,-6801.860000000001,-0.9999858232844049,False
put,0.1,2.0,0.0,0.0,False,False,249,-3445.81,0.46,-3456.88,247,-3117.87,0.58,-3202.09,-3445.81,-6563.68,-0.9967976904029067,False
put,0.1,2.0,0.0,0.0,False,True,199,-2049.0,0.53,-2048.94,179,-954.62,0.77,-1017.25,-2049.0,-3003.62,-1.0000292834343611,False
put,0.1,2.0,0.0,0.0,True,False,188,-1801.83,0.56,-1812.89,204,-1954.85,0.64,-2039.09,-1954.85,-3756.68,-0.9938992437489311,False
put,0.1,2.0,0.0,0.0,True,True,168,-1390.18,0.6,-1390.11,166,-980.82,0.75,-1043.45,-1390.18,-2371.0,-1.0000503557272447,False
put,0.1,2.0,0.0,20.0,False,False,224,-3696.02,0.38,-3707.07,185,-1623.91,0.66,-1708.11,-3696.02,-5319.93,-0.9970192092407211,False
put,0.1,2.0,0.0,20.0,False,True,188,-2109.76,0.5,-2109.71,155,-725.28,0.79,-841.18,-2109.76,-2835.04,-1.0000236999398022,False
put,0.1,2.0,0.0,20.0,True,False,174,-1972.6,0.5,-1983.66,178,-1432.06,0.68,-1516.27,-1972.6,-3404.66,-0.9944244477380195,False
put,0.1,2.0,0.0,20.0,True,True,158,-1521.2,0.55,-1521.13,150,-702.62,0.79,-841.18,-1521.2,-2223.82,-1.0000460184205162,False
put,0.1,2.0,0.0,25.0,False,False,245,-3487.93,0.44,-3498.99,227,-2640.93,0.59,-2725.13,-3487.93,-6128.86,-0.9968390878510656,False
put,0.1,2.0,0.0,25.0,False,True,199,-2049.0,0.53,-2048.94,175,-1014.75,0.75,-1077.38,-2049.0,-3063.75,-1.0000292834343611,False
put,0.1,2.0,0.0,25.0,True,False,188,-1801.83,0.56,-1812.89,201,-1795.78,0.66,-1880.0,-1801.83,-3597.6099999999997,-0.9938992437489311,False
put,0.1,2.0,0.0,25.0,True,True,168,-1390.18,0.6,-1390.11,166,-980.82,0.75,-1043.45,-1390.18,-2371.0,-1.0000503557272447,False
put,0.1,2.0,0.3,0.0,False,False,249,-4419.07,0.27,-4419.07,247,-4461.79,0.37,-4482.95,-4461.79,-8880.86,-1.0,False
put,0.1,2.0,0.3,0.0,False,True,199,-2768.0,0.31,-2811.13,179,-2042.67,0.48,-2063.82,-2768.0,-4810.67,-0.98975201325697,False
put,0.1,2.0,0.3,0.0,True,False,188,-2552.11,0.33,-2552.11,204,-3145.6,0.4,-3166.77,-3145.6,-5697.71,-1.0,False
put,0.1,2.0,0.3,0.0,True,True,168,-2049.96,0.35,-2093.06,166,-2031.9,0.46,-2053.06,-2049.96,-4081.86,-0.9896934332167594,False
put,0.1,2.0,0.3,20.0,False,False,224,-4411.53,0.22,-4411.53,185,-2911.29,0.39,-2932.43,-4411.53,-7322.82,-1.0,False
put,0.1,2.0,0.3,20.0,False,True,188,-2728.28,0.29,-2771.41,155,-1828.54,0.46,-1849.69,-2728.28,-4556.82,-0.9885656515416096,False
put,0.1,2.0,0.3,20.0,True,False,174,-2581.34,0.28,-2581.33,178,-2685.82,0.4,-2706.98,-2685.82,-5267.16,-1.0000038739719448,False
put,0.1,2.0,0.3,20.0,True,True,158,-2080.5,0.32,-2123.6,150,-1772.26,0.46,-1793.43,-2080.5,-3852.76,-0.9881958035719264,False
put,0.1,2.0,0.3,25.0,False,False,245,-4413.03,0.26,-4413.03,227,-4010.28,0.37,-4031.43,-4413.03,-8423.31,-1.0,False
put,0.1,2.0,0.3,25.0,False,True,199,-2768.0,0.31,-2811.13,175,-2141.32,0.46,-2162.47,-2768.0,-4909.32,-0.9902195174961966,False
put,0.1,2.0,0.3,25.0,True,False,188,-2552.11,0.33,-2552.11,201,-3087.52,0.4,-3108.69,-3087.52,-5639.63,-1.0,False
put,0.1,2.0,0.3,25.0,True,True,168,-2049.96,0.35,-2093.06,166,-2031.9,0.46,-2053.06,-2049.96,-4081.86,-0.9896934332167594,False
put,0.1,2.0,0.5,0.0,False,False,249,-4802.88,0.17,-4802.79,247,-5199.19,0.25,-5203.76,-5199.19,-10002.07,-1.0000187391078936,False
put,0.1,2.0,0.5,0.0,False,True,199,-3127.44,0.2,-3157.98,179,-2524.61,0.33,-2529.16,-3127.44,-5652.05,-0.9982009837258221,False
put,0.1,2.0,0.5,0.0,True,False,188,-2933.84,0.2,-2933.78,204,-3696.52,0.27,-3701.06,-3696.52,-6630.360000000001,-1.0000204514312594,False
put,0.1,2.0,0.5,0.0,True,True,168,-2389.35,0.22,-2419.9,166,-2442.45,0.31,-2446.98,-2442.45,-4831.799999999999,-0.9981487384449402,False
put,0.1,2.0,0.5,20.0,False,False,224,-4762.65,0.13,-4762.56,185,-3578.54,0.25,-3583.08,-4762.65,-8341.189999999999,-1.0000188973997177,False
put,0.1,2.0,0.5,20.0,False,True,188,-3036.72,0.18,-3067.27,155,-2403.05,0.29,-2407.59,-3036.72,-5439.77,-0.9981142968694836,False
put,0.1,2.0,0.5,20.0,True,False,174,-2890.7,0.18,-2890.64,178,-3336.67,0.25,-3341.23,-3336.67,-6227.37,-1.0000207566490467,False
put,0.1,2.0,0.5,20.0,True,True,158,-2368.89,0.2,-2399.45,150,-2330.37,0.29,-2334.92,-2368.89,-4699.26,-0.9980513250989327,False
put,0.1,2.0,0.5,25.0,False,False,245,-4871.87,0.16,-4871.78,227,-4632.61,0.25,-4637.14,-4871.87,-9504.48,-1.0000184737406042,False
put,0.1,2.0,0.5,25.0,False,True,199,-3127.44,0.2,-3157.98,175,-2590.17,0.31,-2594.7,-3127.44,-5717.610000000001,-0.9982541334258297,False
put,0.1,2.0,0.5,25.0,True,False,188,-2933.84,0.2,-2933.78,201,-3620.52,0.27,-3625.05,-3620.52,-6554.360000000001,-1.0000204514312594,False
put,0.1,2.0,0.5,25.0,True,True,168,-2389.35,0.22,-2419.9,166,-2442.45,0.31,-2446.98,-2442.45,-4831.799999999999,-0.9981487384449402,False
put,0.1,3.0,0.0,0.0,False,False,249,-614.48,0.87,-940.68,247,-711.68,0.89,-2072.78,-711.68,-1326.1599999999999,-0.653229578602713,False
put,0.1,3.0,0.0,0.0,False,True,199,136.46,1.04,-379.69,179,1449.56,1.52,-629.89,136.46,1586.02,0.3593984566356765,False
put,0.1,3.0,0.0,0.0,True,False,188,-44.82,0.99,-515.97,204,333.51,1.08,-1154.41,-44.82,288.69,-0.086865515436944,False
put,0.1,3.0,0.0,0.0,True,True,168,80.81,1.03,-379.69,166,1260.52,1.48,-629.89,80.81,1341.33,0.21283152045089415,False
put,0.1,3.0,0.0,20.0,False,False,224,-1246.41,0.72,-1421.06,185,531.17,1.15,-716.05,-1246.41,-715.2400000000001,-0.8770987854137053,False
put,0.1,3.0,0.0,20.0,False,True,188,-104.34,0.97,-379.69,155,1148.33,1.48,-486.17,-104.34,1043.99,-0.2748031288682873,False
put,0.1,3.0,0.0,20.0,True,False,174,-383.41,0.87,-731.38,178,595.11,1.18,-647.19,-383.41,211.7,-0.5242281714020072,False
put,0.1,3.0,0.0,20.0,True,True,158,-124.33,0.95,-390.98,150,1108.31,1.47,-486.17,-124.33,983.9799999999999,-0.31799580541204153,False
put,0.1,3.0,0.0,25.0,False,False,245,-781.67,0.83,-1067.76,227,-269.21,0.95,-1370.74,-781.67,-1050.8799999999999,-0.7320652581104368,False
put,0.1,3.0,0.0,25.0,False,True,199,136.46,1.04,-379.69,175,1289.27,1.46,-629.89,136.46,1425.73,0.3593984566356765,False
put,0.1,3.0,0.0,25.0,True,False,188,-44.82,0.99,-515.97,201,358.69,1.08,-1147.7,-44.82,313.87,-0.086865515436944,False
put,0.1,3.0,0.0,25.0,True,True,168,80.81,1.03,-379.69,166,1260.52,1.48,-629.89,80.81,1341.33,0.21283152045089415,False
put,0.1,3.0,0.3,0.0,False,False,249,-2169.71,0.5,-2280.96,247,-2994.13,0.53,-3136.39,-2994.13,-5163.84,-0.9546421203995678,False
put,0.1,3.0,0.3,0.0,False,True,199,-1045.95,0.62,-1219.26,179,-213.11,0.92,-932.3,-1045.95,-1259.06,-0.857856404704493,False
put,0.1,3.0,0.3,0.0,True,False,188,-1142.82,0.59,-1254.06,204,-1512.65,0.64,-1654.9,-1512.65,-2655.4700000000003,-0.9140431446008822,False
put,0.1,3.0,0.3,0.0,True,True,168,-871.87,0.62,-1045.18,166,-253.58,0.9,-932.3,-871.87,-1125.45,-0.8341816720564879,False
put,0.1,3.0,0.3,20.0,False,False,224,-2489.12,0.41,-2600.38,185,-1216.64,0.66,-1358.86,-2489.12,-3705.76,-0.9572139456540967,False
put,0.1,3.0,0.3,20.0,False,True,188,-1159.6,0.57,-1332.92,155,-360.41,0.85,-775.03,-1159.6,-1520.01,-0.8699696906040871,False
put,0.1,3.0,0.3,20.0,True,False,174,-1314.75,0.51,-1425.99,178,-1096.03,0.68,-1238.26,-1314.75,-2410.7799999999997,-0.9219910378053142,False
put,0.1,3.0,0.3,20.0,True,True,158,-963.95,0.57,-1137.26,150,-355.37,0.85,-775.03,-963.95,-1319.3200000000002,-0.8476074072771398,False
put,0.1,3.0,0.3,25.0,False,False,245,-2273.18,0.48,-2384.43,227,-2304.61,0.57,-2446.85,-2304.61,-4577.79,-0.9533431469994925,False
put,0.1,3.0,0.3,25.0,False,True,199,-1045.95,0.62,-1219.26,175,-311.76,0.88,-932.3,-1045.95,-1357.71,-0.857856404704493,False
put,0.1,3.0,0.3,25.0,True,False,188,-1142.82,0.59,-1254.06,201,-1454.57,0.65,-1596.82,-1454.57,-2597.39,-0.9112961102339601,False
put,0.1,3.0,0.3,25.0,True,True,168,-871.87,0.62,-1045.18,166,-253.58,0.9,-932.3,-871.87,-1125.45,-0.8341816720564879,False
put,0.1,3.0,0.5,0.0,False,False,249,-2926.13,0.31,-3010.94,247,-3507.1,0.39,-3614.98,-3507.1,-6433.23,-0.9718327166931258,False
put,0.1,3.0,0.5,0.0,False,True,199,-1619.8,0.39,-1714.62,179,-900.28,0.64,-1124.11,-1619.8,-2520.08,-0.9446991170055173,False
put,0.1,3.0,0.5,0.0,True,False,188,-1682.41,0.37,-1767.25,204,-1792.77,0.5,-1900.61,-1792.77,-3475.1800000000003,-0.9519932097892206,False
put,0.1,3.0,0.5,0.0,True,True,168,-1342.57,0.39,-1437.4,166,-863.73,0.63,-1124.11,-1342.57,-2206.3,-0.9340267149019061,False
put,0.1,3.0,0.5,20.0,False,False,224,-3083.21,0.25,-3168.03,185,-2079.75,0.42,-2187.59,-3083.21,-5162.96,-0.9732262636401802,False
put,0.1,3.0,0.5,20.0,False,True,188,-1668.68,0.35,-1763.51,155,-1104.16,0.54,-1218.8,-1668.68,-2772.84,-0.9462265595318428,False
put,0.1,3.0,0.5,20.0,True,False,174,-1769.23,0.32,-1854.07,178,-1931.37,0.43,-2039.22,-1931.37,-3700.6,-0.9542412098788072,False
put,0.1,3.0,0.5,20.0,True,True,158,-1377.27,0.36,-1472.1,150,-1077.09,0.54,-1184.94,-1377.27,-2454.3599999999997,-0.9355818218871002,False
put,0.1,3.0,0.5,25.0,False,False,245,-2995.12,0.3,-3079.93,227,-2680.89,0.42,-2788.73,-2995.12,-5676.01,-0.9724636598883741,False
put,0.1,3.0,0.5,25.0,False,True,199,-1619.8,0.39,-1714.62,175,-965.84,0.62,-1124.11,-1619.8,-2585.64,-0.9446991170055173,False
put,0.1,3.0,0.5,25.0,True,False,188,-1682.41,0.37,-1767.25,201,-1716.77,0.51,-1824.6,-1716.77,-3399.1800000000003,-0.9519932097892206,False
put,0.1,3.0,0.5,25.0,True,True,168,-1342.57,0.39,-1437.4,166,-863.73,0.63,-1124.11,-1342.57,-2206.3,-0.9340267149019061,False
put,0.16,1.5,0.0,0.0,False,False,249,-5428.44,0.44,-5495.54,247,-5632.1,0.52,-5778.61,-5632.1,-11060.54,-0.9877900988801828,False
put,0.16,1.5,0.0,0.0,False,True,199,-3376.06,0.5,-3376.07,179,-1999.92,0.7,-2134.65,-3376.06,-5375.98,-0.9999970379761083,False
put,0.16,1.5,0.0,0.0,True,False,188,-2703.82,0.56,-2770.94,204,-3485.85,0.59,-3632.38,-3485.85,-6189.67,-0.9757771730892766,False
put,0.16,1.5,0.0,0.0,True,True,168,-2129.82,0.59,-2129.82,166,-1743.69,0.71,-1878.42,-2129.82,-3873.51,-1.0,False
put,0.16,1.5,0.0,20.0,False,False,224,-5754.76,0.36,-5821.88,185,-3322.94,0.57,-3469.46,-5754.76,-9077.7,-0.9884710780710011,False
put,0.16,1.5,0.0,20.0,False,True,188,-3574.04,0.45,-3574.06,155,-1837.76,0.68,-1972.48,-3574.04,-5411.8,-0.9999944041230422,False
put,0.16,1.5,0.0,20.0,True,False,174,-3088.8,0.48,-3155.92,178,-2919.92,0.6,-3066.44,-3088.8,-6008.72,-0.9787320337651145,False
put,0.16,1.5,0.0,20.0,True,True,158,-2426.2,0.52,-2426.21,150,-1677.89,0.69,-1812.61,-2426.2,-4104.09,-0.999995878345238,False
put,0.16,1.5,0.0,25.0,False,False,245,-5357.58,0.43,-5424.69,227,-4591.56,0.55,-4738.09,-5357.58,-9949.14,-0.9876287861610525,False
put,0.16,1.5,0.0,25.0,False,True,199,-3376.06,0.5,-3376.07,175,-1969.24,0.7,-2103.96,-3376.06,-5345.3,-0.9999970379761083,False
put,0.16,1.5,0.0,25.0,True,False,188,-2703.82,0.56,-2770.94,201,-3181.59,0.61,-3328.12,-3181.59,-5885.41,-0.9757771730892766,False
put,0.16,1.5,0.0,25.0,True,True,168,-2129.82,0.59,-2129.82,166,-1743.69,0.71,-1878.42,-2129.82,-3873.51,-1.0,False
put,0.16,1.5,0.3,0.0,False,False,249,-6389.44,0.3,-6398.95,247,-7155.63,0.37,-7222.04,-7155.63,-13545.07,-0.9985138186733761,False
put,0.16,1.5,0.3,0.0,False,True,199,-4036.77,0.35,-4139.88,179,-3236.65,0.49,-3303.09,-4036.77,-7273.42,-0.9798855011519516,False
put,0.16,1.5,0.3,0.0,True,False,188,-3459.83,0.39,-3469.36,204,-4818.6,0.42,-4885.05,-4818.6,-8278.43,-0.9972530956718242,False
put,0.16,1.5,0.3,0.0,True,True,168,-2755.86,0.42,-2858.96,166,-3014.86,0.49,-3081.31,-3014.86,-5770.72,-0.9784344970158797,False
put,0.16,1.5,0.3,20.0,False,False,224,-6364.06,0.24,-6373.58,185,-4559.03,0.4,-4625.48,-6364.06,-10923.09,-0.9985063339598782,False
put,0.16,1.5,0.3,20.0,False,True,188,-4069.26,0.31,-4172.37,155,-2947.58,0.47,-3014.03,-4069.26,-7016.84,-0.977953105974393,False
put,0.16,1.5,0.3,20.0,True,False,174,-3615.1,0.33,-3624.64,178,-4136.12,0.42,-4202.57,-4136.12,-7751.219999999999,-0.9973680144786793,False
put,0.16,1.5,0.3,20.0,True,True,158,-2886.75,0.37,-2989.86,150,-2767.82,0.48,-2834.27,-2886.75,-5654.57,-0.9765548095276738,False
put,0.16,1.5,0.3,25.0,False,False,245,-6284.42,0.29,-6293.93,227,-6227.13,0.37,-6293.57,-6284.42,-12511.55,-0.998489020373598,False
put,0.16,1.5,0.3,25.0,False,True,199,-4036.77,0.35,-4139.88,175,-3310.62,0.48,-3377.07,-4036.77,-7347.389999999999,-0.9803231795609803,False
put,0.16,1.5,0.3,25.0,True,False,188,-3459.83,0.39,-3469.36,201,-4648.76,0.42,-4715.21,-4648.76,-8108.59,-0.9972530956718242,False
put,0.16,1.5,0.3,25.0,True,True,168,-2755.86,0.42,-2858.96,166,-3014.86,0.49,-3081.31,-3014.86,-5770.72,-0.9784344970158797,False
put,0.16,1.5,0.5,0.0,False,False,249,-7122.16,0.2,-7122.09,247,-8137.81,0.26,-8164.49,-8137.81,-15259.970000000001,-1.0000098285756007,False
put,0.16,1.5,0.5,0.0,False,True,199,-4699.99,0.24,-4775.37,179,-3982.71,0.35,-4009.38,-4699.99,-8682.7,-0.9933480987085285,False
put,0.16,1.5,0.5,0.0,True,False,188,-4198.73,0.26,-4198.7,204,-5670.86,0.3,-5697.56,-5670.86,-9869.59,-1.0000071450687116,False
put,0.16,1.5,0.5,0.0,True,True,168,-3424.11,0.28,-3499.5,166,-3676.89,0.35,-3703.56,-3676.89,-7101.0,-0.9927988205942391,False
put,0.16,1.5,0.5,20.0,False,False,224,-6992.99,0.16,-6992.95,185,-5521.21,0.27,-5547.91,-6992.99,-12514.2,-1.0000057200466184,False
put,0.16,1.5,0.5,20.0,False,True,188,-4638.15,0.21,-4713.54,155,-3776.9,0.32,-3803.58,-4638.15,-8415.05,-0.9929855557133017,False
put,0.16,1.5,0.5,20.0,True,False,174,-4222.86,0.22,-4222.85,178,-5087.04,0.28,-5113.74,-5087.04,-9309.9,-1.000002368068958,False
put,0.16,1.5,0.5,20.0,True,True,158,-3460.67,0.24,-3536.07,150,-3585.88,0.32,-3612.56,-3585.88,-7046.55,-0.9926146555351331,False
put,0.16,1.5,0.5,25.0,False,False,245,-7095.06,0.2,-7095.0,227,-7072.51,0.27,-7099.2,-7095.06,-14167.57,-1.0000084566596195,False
put,0.16,1.5,0.5,25.0,False,True,199,-4699.99,0.24,-4775.37,175,-4013.45,0.34,-4040.13,-4699.99,-8713.439999999999,-0.9933962521007986,False
put,0.16,1.5,0.5,25.0,True,False,188,-4198.73,0.26,-4198.7,201,-5484.14,0.3,-5510.83,-5484.14,-9682.869999999999,-1.0000071450687116,False
put,0.16,1.5,0.5,25.0,True,True,168,-3424.11,0.28,-3499.5,166,-3676.89,0.35,-3703.56,-3676.89,-7101.0,-0.9927988205942391,False
put,0.16,2.0,0.0,0.0,False,False,249,-2948.97,0.67,-3071.5,247,-2102.11,0.81,-3002.54,-2948.97,-5051.08,-0.9601074393618753,False
put,0.16,2.0,0.0,0.0,False,True,199,-1313.95,0.78,-1349.57,179,538.63,1.09,-1255.75,-1313.95,-775.32,-0.9736064079669822,False
put,0.16,2.0,0.0,0.0,True,False,188,-1235.28,0.79,-1469.07,204,-796.33,0.9,-1442.56,-1235.28,-2031.6100000000001,-0.8408585023177929,False
put,0.16,2.0,0.0,0.0,True,True,168,-748.48,0.85,-992.8,166,369.09,1.07,-1255.75,-748.48,-379.39000000000004,-0.753908138597905,False
put,0.16,2.0,0.0,20.0,False,False,224,-3578.47,0.57,-3701.02,185,-519.99,0.92,-1098.81,-3578.47,-4098.46,-0.9668875066873456,False
put,0.16,2.0,0.0,20.0,False,True,188,-1511.93,0.74,-1547.56,155,404.64,1.08,-1054.98,-1511.93,-1107.29,-0.9769766600325674,False
put,0.16,2.0,0.0,20.0,True,False,174,-1620.26,0.71,-1854.05,178,-393.74,0.94,-1057.15,-1620.26,-2014.0,-0.8739030770475446,False
put,0.16,2.0,0.0,20.0,True,True,158,-1044.86,0.78,-1289.19,150,397.59,1.08,-1054.98,-1044.86,-647.27,-0.8104778969740689,False
put,0.16,2.0,0.0,25.0,False,False,245,-3063.44,0.65,-3185.97,227,-1358.98,0.85,-2098.15,-3063.44,-4422.42,-0.961540755248794,False
put,0.16,2.0,0.0,25.0,False,True,199,-1313.95,0.78,-1349.57,175,428.41,1.07,-1255.75,-1313.95,-885.54,-0.9736064079669822,False
put,0.16,2.0,0.0,25.0,True,False,188,-1235.28,0.79,-1469.07,201,-502.86,0.93,-1523.46,-1235.28,-1738.1399999999999,-0.8408585023177929,False
put,0.16,2.0,0.0,25.0,True,True,168,-748.48,0.85,-992.8,166,369.09,1.07,-1255.75,-748.48,-379.39000000000004,-0.753908138597905,False
put,0.16,2.0,0.3,0.0,False,False,249,-4683.28,0.44,-4736.41,247,-4388.11,0.57,-4469.28,-4683.28,-9071.39,-0.9887826433944696,False
put,0.16,2.0,0.3,0.0,False,True,199,-2605.88,0.53,-2725.25,179,-1222.86,0.78,-1820.41,-2605.88,-3828.74,-0.9561985138978076,False
put,0.16,2.0,0.3,0.0,True,False,188,-2518.13,0.53,-2571.27,204,-2674.17,0.64,-2755.37,-2674.17,-5192.3,-0.9793331699899273,False
put,0.16,2.0,0.3,0.0,True,True,168,-1870.35,0.58,-1989.71,166,-1339.97,0.74,-1820.41,-1870.35,-3210.3199999999997,-0.9400113584391695,False
put,0.16,2.0,0.3,20.0,False,False,224,-4884.4,0.38,-4937.55,185,-2583.34,0.61,-2664.53,-4884.4,-7467.74,-0.9892355520450424,False
put,0.16,2.0,0.3,20.0,False,True,188,-2638.37,0.5,-2757.75,155,-1328.67,0.73,-1594.44,-2638.37,-3967.04,-0.9567110869368144,False
put,0.16,2.0,0.3,20.0,True,False,174,-2673.4,0.47,-2726.55,178,-2380.2,0.62,-2461.39,-2673.4,-5053.6,-0.9805065008894023,False
put,0.16,2.0,0.3,20.0,True,True,158,-2001.24,0.53,-2120.61,150,-1278.54,0.73,-1594.44,-2001.24,-3279.7799999999997,-0.9437095929944685,False
put,0.16,2.0,0.3,25.0,False,False,245,-4711.48,0.43,-4764.62,227,-3764.36,0.58,-3845.55,-4711.48,-8475.84,-0.9888469594637137,False
put,0.16,2.0,0.3,25.0,False,True,199,-2605.88,0.53,-2725.25,175,-1411.4,0.74,-1820.41,-2605.88,-4017.28,-0.9561985138978076,False
put,0.16,2.0,0.3,25.0,True,False,188,-2518.13,0.53,-2571.27,201,-2614.0,0.64,-2695.2,-2614.0,-5132.13,-0.9793331699899273,False
put,0.16,2.0,0.3,25.0,True,True,168,-1870.35,0.58,-1989.71,166,-1339.97,0.74,-1820.41,-1870.35,-3210.3199999999997,-0.9400113584391695,False
put,0.16,2.0,0.5,0.0,False,False,249,-5539.03,0.32,-5557.95,247,-5801.96,0.41,-5828.63,-5801.96,-11340.99,-0.9965958671812448,False
put,0.16,2.0,0.5,0.0,False,True,199,-3381.21,0.37,-3467.0,179,-2274.86,0.57,-2301.52,-3381.21,-5656.07,-0.9884163509332963,False
put,0.16,2.0,0.5,0.0,True,False,188,-3311.51,0.36,-3330.48,204,-3853.59,0.46,-3880.26,-3853.59,-7165.1,-0.9943041243304269,False
put,0.16,2.0,0.5,0.0,True,True,168,-2576.42,0.4,-2662.24,166,-2258.03,0.54,-2284.69,-2576.42,-4834.450000000001,-0.9883310208387134,False
put,0.16,2.0,0.5,20.0,False,False,224,-5661.04,0.26,-5679.99,185,-3904.21,0.41,-3930.88,-5661.04,-9565.25,-0.9966637265206453,False
put,0.16,2.0,0.5,20.0,False,True,188,-3319.37,0.35,-3405.17,155,-2463.55,0.49,-2490.22,-3319.37,-5782.92,-0.9892901028824764,False
put,0.16,2.0,0.5,20.0,True,False,174,-3335.64,0.32,-3354.63,178,-3657.81,0.42,-3684.48,-3657.81,-6993.45,-0.994339167061643,False
put,0.16,2.0,0.5,20.0,True,True,158,-2612.98,0.37,-2698.81,150,-2381.29,0.49,-2407.95,-2612.98,-4994.27,-0.9889283415353309,False
