structure,delta,stop_mult,tp_mult,vix_max,skip_bwd,trend_filter,trades24,pnl24,pf24,maxdd24,trades25,pnl25,pf25,maxdd25,worst_year_pnl,total_pnl,development_score,eligible
put,0.1,1.5,0.0,20.0,True,False,177,-3370.98,0.24,-3370.95,181,-3373.33,0.37,-3410.75,-3373.33,-6744.3099999999995,-1.000008899568371,False
put,0.1,1.5,0.0,20.0,True,True,160,-2801.7,0.27,-2801.68,153,-2313.79,0.42,-2351.23,-2801.7,-5115.49,-1.0000071385739984,False
put,0.1,1.5,0.0,25.0,False,False,248,-5475.54,0.22,-5475.56,230,-4989.13,0.33,-5026.55,-5475.54,-10464.67,-0.9999963474055621,False
put,0.1,1.5,0.0,25.0,False,True,201,-3789.8,0.25,-3789.82,178,-2819.01,0.41,-2856.46,-3789.8,-6608.81,-0.9999947227045084,False
put,0.1,1.5,0.0,25.0,True,False,191,-3353.57,0.29,-3353.55,204,-3771.64,0.38,-3809.07,-3771.64,-7125.21,-1.0000059638293748,False
put,0.1,1.5,0.0,25.0,True,True,170,-2771.53,0.31,-2771.51,169,-2553.03,0.43,-2590.48,-2771.53,-5324.56,-1.0000072162828206,False
put,0.1,1.5,0.3,0.0,False,False,252,-5892.5,0.13,-5892.48,250,-6608.79,0.2,-6614.21,-6608.79,-12501.29,-1.00000339415662,False
put,0.1,1.5,0.3,0.0,False,True,201,-4000.84,0.15,-4021.13,182,-3525.74,0.26,-3531.13,-4000.84,-7526.58,-0.9984735764471996,False
put,0.1,1.5,0.3,0.0,True,False,191,-3628.24,0.17,-3628.21,207,-4823.25,0.22,-4828.65,-4823.25,-8451.49,-1.0000082685401341,False
put,0.1,1.5,0.3,0.0,True,True,170,-2996.04,0.19,-3016.3,169,-3269.07,0.26,-3274.46,-3269.07,-6265.110000000001,-0.9983539270597289,False
put,0.1,1.5,0.3,20.0,False,False,227,-5647.16,0.1,-5647.14,188,-4419.17,0.21,-4424.55,-5647.16,-10066.33,-1.0000035416157558,False
put,0.1,1.5,0.3,20.0,False,True,190,-3884.51,0.13,-3904.8,158,-3079.95,0.25,-3085.33,-3884.51,-6964.46,-0.9982562643218067,False
put,0.1,1.5,0.3,20.0,True,False,177,-3540.68,0.14,-3540.64,181,-4120.66,0.22,-4126.05,-4120.66,-7661.34,-1.000011297392562,False
put,0.1,1.5,0.3,20.0,True,True,160,-2949.97,0.16,-2970.23,153,-2950.63,0.25,-2956.02,-2950.63,-5900.6,-0.9981766023233943,False
put,0.1,1.5,0.3,25.0,False,False,248,-5812.69,0.13,-5812.68,230,-5859.42,0.2,-5864.81,-5859.42,-11672.11,-1.0000017203768312,False
put,0.1,1.5,0.3,25.0,False,True,201,-4000.84,0.15,-4021.13,178,-3560.2,0.25,-3565.58,-4000.84,-7561.04,-0.9984911290729699,False
put,0.1,1.5,0.3,25.0,True,False,191,-3628.24,0.17,-3628.21,204,-4640.76,0.22,-4646.15,-4640.76,-8269.0,-1.0000082685401341,False
put,0.1,1.5,0.3,25.0,True,True,170,-2996.04,0.19,-3016.3,169,-3269.07,0.26,-3274.46,-3269.07,-6265.110000000001,-0.9983539270597289,False
put,0.1,1.5,0.5,0.0,False,False,252,-6189.0,0.09,-6188.98,250,-7043.03,0.14,-7043.11,-7043.03,-13232.029999999999,-1.0000032315502716,False
put,0.1,1.5,0.5,0.0,False,True,201,-4283.99,0.09,-4299.87,182,-3807.98,0.18,-3808.03,-4283.99,-8091.969999999999,-0.9999868698513404,False
put,0.1,1.5,0.5,0.0,True,False,191,-3923.35,0.1,-3923.32,207,-5145.34,0.15,-5145.4,-5145.34,-9068.69,-1.0000076465850352,False
put,0.1,1.5,0.5,0.0,True,True,170,-3267.71,0.11,-3283.57,169,-3513.09,0.18,-3513.14,-3513.09,-6780.8,-0.9999857677177683,False
put,0.1,1.5,0.5,20.0,False,False,227,-5909.35,0.06,-5909.32,188,-4848.64,0.13,-4848.69,-5909.35,-10757.990000000002,-1.0000050767262563,False
put,0.1,1.5,0.5,20.0,False,True,190,-4128.83,0.08,-4144.71,158,-3453.75,0.16,-3453.79,-4128.83,-7582.58,-0.9999884185199448,False
put,0.1,1.5,0.5,20.0,True,False,177,-3781.81,0.09,-3781.76,181,-4544.09,0.14,-4544.15,-4544.09,-8325.9,-1.0000132213572517,False
put,0.1,1.5,0.5,20.0,True,True,160,-3182.81,0.1,-3198.67,153,-3318.39,0.16,-3318.45,-3318.39,-6501.2,-0.9999819192695385,False
put,0.1,1.5,0.5,25.0,False,False,248,-6157.9,0.08,-6157.89,230,-6225.32,0.14,-6225.36,-6225.32,-12383.22,-1.000001623932873,False
put,0.1,1.5,0.5,25.0,False,True,201,-4283.99,0.09,-4299.87,178,-3816.98,0.17,-3817.02,-4283.99,-8100.969999999999,-0.9999895206207985,False
put,0.1,1.5,0.5,25.0,True,False,191,-3923.35,0.1,-3923.32,204,-4962.85,0.15,-4962.9,-4962.85,-8886.2,-1.0000076465850352,False
put,0.1,1.5,0.5,25.0,True,True,170,-3267.71,0.11,-3283.57,169,-3513.09,0.18,-3513.14,-3513.09,-6780.8,-0.9999857677177683,False
put,0.1,2.0,0.0,0.0,False,False,252,-3401.06,0.47,-3412.13,250,-3068.44,0.59,-3166.25,-3401.06,-6469.5,-0.996755692192267,False
put,0.1,2.0,0.0,0.0,False,True,201,-2019.8,0.54,-2019.75,182,-905.19,0.78,-981.41,-2019.8,-2924.99,-1.0000247555390518,False
put,0.1,2.0,0.0,0.0,True,False,191,-1757.08,0.57,-1768.14,207,-1905.42,0.65,-2003.25,-1905.42,-3662.5,-0.9937448392095648,False
put,0.1,2.0,0.0,0.0,True,True,170,-1360.98,0.61,-1360.91,169,-931.39,0.76,-1007.61,-1360.98,-2292.37,-1.0000514361713853,False
put,0.1,2.0,0.0,20.0,False,False,227,-3651.27,0.39,-3662.33,188,-1574.48,0.67,-1672.27,-3651.27,-5225.75,-0.9969800646036813,False
put,0.1,2.0,0.0,20.0,False,True,190,-2080.56,0.5,-2080.51,158,-675.85,0.8,-820.02,-2080.56,-2756.41,-1.0000240325689373,False
put,0.1,2.0,0.0,20.0,True,False,177,-1927.85,0.51,-1938.91,181,-1382.63,0.69,-1480.43,-1927.85,-3310.48,-0.9942957641148892,False
put,0.1,2.0,0.0,20.0,True,True,160,-1492.0,0.56,-1491.94,153,-653.19,0.8,-820.02,-1492.0,-2145.19,-1.000040216094481,False
put,0.1,2.0,0.0,25.0,False,False,248,-3443.18,0.45,-3454.25,230,-2591.5,0.6,-2689.29,-3443.18,-6034.68,-0.9967952522255192,False
put,0.1,2.0,0.0,25.0,False,True,201,-2019.8,0.54,-2019.75,178,-965.32,0.76,-1041.54,-2019.8,-2985.12,-1.0000247555390518,False
put,0.1,2.0,0.0,25.0,True,False,191,-1757.08,0.57,-1768.14,204,-1746.35,0.67,-1844.16,-1757.08,-3503.43,-0.9937448392095648,False
put,0.1,2.0,0.0,25.0,True,True,170,-1360.98,0.61,-1360.91,169,-931.39,0.76,-1007.61,-1360.98,-2292.37,-1.0000514361713853,False
put,0.1,2.0,0.3,0.0,False,False,252,-4397.92,0.27,-4397.92,250,-4437.36,0.38,-4464.64,-4437.36,-8835.279999999999,-1.0,False
put,0.1,2.0,0.3,0.0,False,True,201,-2754.34,0.32,-2797.47,182,-2018.24,0.49,-2045.51,-2754.34,-4772.58,-0.9866683614355344,False
put,0.1,2.0,0.3,0.0,True,False,191,-2530.96,0.33,-2530.96,207,-3121.17,0.41,-3148.46,-3121.17,-5652.13,-1.0,False
put,0.1,2.0,0.3,0.0,True,True,170,-2036.3,0.36,-2079.41,169,-2007.47,0.46,-2034.75,-2036.3,-4043.77,-0.9865929475365525,False
put,0.1,2.0,0.3,20.0,False,False,227,-4390.38,0.22,-4390.38,188,-2886.86,0.39,-2914.12,-4390.38,-7277.24,-1.0,False
put,0.1,2.0,0.3,20.0,False,True,190,-2714.62,0.29,-2757.75,158,-1804.11,0.47,-1831.38,-2714.62,-4518.73,-0.9851095894898928,False
put,0.1,2.0,0.3,20.0,True,False,177,-2560.19,0.29,-2560.18,181,-2661.39,0.41,-2688.67,-2661.39,-5221.58,-1.0000039059753612,False
put,0.1,2.0,0.3,20.0,True,True,160,-2066.84,0.32,-2109.95,153,-1747.83,0.47,-1775.12,-2066.84,-3814.67,-0.9846263914552256,False
put,0.1,2.0,0.3,25.0,False,False,248,-4391.88,0.26,-4391.88,230,-3985.85,0.37,-4013.12,-4391.88,-8377.73,-1.0,False
put,0.1,2.0,0.3,25.0,False,True,201,-2754.34,0.32,-2797.47,178,-2116.89,0.46,-2144.16,-2754.34,-4871.23,-0.9872817327065144,False
put,0.1,2.0,0.3,25.0,True,False,191,-2530.96,0.33,-2530.96,204,-3063.09,0.4,-3090.38,-3063.09,-5594.05,-1.0,False
put,0.1,2.0,0.3,25.0,True,True,170,-2036.3,0.36,-2079.41,169,-2007.47,0.46,-2034.75,-2036.3,-4043.77,-0.9865929475365525,False
put,0.1,2.0,0.5,0.0,False,False,252,-4791.47,0.17,-4791.37,250,-5185.42,0.25,-5189.99,-5185.42,-9976.89,-1.0000208708573957,False
put,0.1,2.0,0.5,0.0,False,True,201,-3120.15,0.2,-3150.69,182,-2510.84,0.34,-2515.39,-3120.15,-5630.99,-0.9981911353706583,False
put,0.1,2.0,0.5,0.0,True,False,191,-2922.43,0.21,-2922.35,207,-3682.75,0.27,-3687.3,-3682.75,-6605.18,-1.0000273752288398,False
put,0.1,2.0,0.5,0.0,True,True,170,-2382.06,0.22,-2412.6,169,-2428.68,0.32,-2433.22,-2428.68,-4810.74,-0.9981341596731903,False
put,0.1,2.0,0.5,20.0,False,False,227,-4751.24,0.14,-4751.14,188,-3564.77,0.25,-3569.32,-4751.24,-8316.01,-1.0000210475801596,False
put,0.1,2.0,0.5,20.0,False,True,190,-3029.43,0.18,-3059.97,158,-2389.28,0.3,-2393.82,-3029.43,-5418.71,-0.998103449716353,False
put,0.1,2.0,0.5,20.0,True,False,177,-2879.29,0.18,-2879.22,181,-3322.9,0.26,-3327.46,-3322.9,-6202.1900000000005,-1.0000243121400936,False
put,0.1,2.0,0.5,20.0,True,True,160,-2361.6,0.2,-2392.15,153,-2316.6,0.3,-2321.15,-2361.6,-4678.2,-0.9980397647717726,False
put,0.1,2.0,0.5,25.0,False,False,248,-4860.46,0.16,-4860.36,230,-4618.84,0.25,-4623.37,-4860.46,-9479.3,-1.0000205746076423,False
put,0.1,2.0,0.5,25.0,False,True,201,-3120.15,0.2,-3150.69,178,-2576.4,0.32,-2580.94,-3120.15,-5696.55,-0.9982409509713516,False
put,0.1,2.0,0.5,25.0,True,False,191,-2922.43,0.21,-2922.35,204,-3606.75,0.27,-3611.29,-3606.75,-6529.18,-1.0000273752288398,False
put,0.1,2.0,0.5,25.0,True,True,170,-2382.06,0.22,-2412.6,169,-2428.68,0.32,-2433.22,-2428.68,-4810.74,-0.9981341596731903,False
put,0.1,3.0,0.0,0.0,False,False,252,-569.73,0.88,-928.75,250,-662.25,0.9,-2072.78,-662.25,-1231.98,-0.6134374158815613,False
put,0.1,3.0,0.0,0.0,False,True,201,165.66,1.05,-362.42,182,1498.99,1.54,-608.73,165.66,1664.65,0.4570939793609624,False
put,0.1,3.0,0.0,0.0,True,False,191,-0.07,1.0,-483.15,207,382.94,1.09,-1154.41,-0.07,382.87,-0.00014488254165373075,False
put,0.1,3.0,0.0,0.0,True,True,170,110.01,1.04,-362.42,169,1309.95,1.5,-608.73,110.01,1419.96,0.3035428508360466,False
put,0.1,3.0,0.0,20.0,False,False,227,-1201.66,0.73,-1376.31,188,580.6,1.16,-716.05,-1201.66,-621.0600000000001,-0.8731027166844679,False
put,0.1,3.0,0.0,20.0,False,True,190,-75.14,0.97,-362.42,158,1197.76,1.5,-465.01,-75.14,1122.62,-0.207328513878925,False
put,0.1,3.0,0.0,20.0,True,False,177,-338.66,0.89,-686.64,181,644.54,1.19,-647.19,-338.66,305.87999999999994,-0.4932133286729582,False
put,0.1,3.0,0.0,20.0,True,True,160,-95.13,0.96,-362.42,153,1157.74,1.5,-465.01,-95.13,1062.6100000000001,-0.2624855140444788,False
put,0.1,3.0,0.0,25.0,False,False,248,-736.92,0.84,-1055.84,230,-219.78,0.96,-1370.74,-736.92,-956.6999999999999,-0.697946658584634,False
put,0.1,3.0,0.0,25.0,False,True,201,165.66,1.05,-362.42,178,1338.7,1.48,-608.73,165.66,1504.3600000000001,0.4570939793609624,False
put,0.1,3.0,0.0,25.0,True,False,191,-0.07,1.0,-483.15,204,408.12,1.1,-1147.7,-0.07,408.05,-0.00014488254165373075,False
put,0.1,3.0,0.0,25.0,True,True,170,110.01,1.04,-362.42,169,1309.95,1.5,-608.73,110.01,1419.96,0.3035428508360466,False
put,0.1,3.0,0.3,0.0,False,False,252,-2148.56,0.51,-2273.12,250,-2969.7,0.54,-3118.09,-2969.7,-5118.26,-0.9524099689232831,False
put,0.1,3.0,0.3,0.0,False,True,201,-1032.29,0.62,-1214.3,182,-188.68,0.93,-920.88,-1032.29,-1220.97,-0.8501111751626451,False
put,0.1,3.0,0.3,0.0,True,False,191,-1121.67,0.59,-1232.91,207,-1488.22,0.65,-1636.59,-1488.22,-2609.8900000000003,-0.9097744360902256,False
put,0.1,3.0,0.3,0.0,True,True,170,-858.21,0.63,-1040.22,169,-229.15,0.91,-920.88,-858.21,-1087.3600000000001,-0.8250273980504125,False
put,0.1,3.0,0.3,20.0,False,False,227,-2467.97,0.41,-2579.23,188,-1192.21,0.67,-1340.55,-2467.97,-3660.18,-0.9568630947996106,False
put,0.1,3.0,0.3,20.0,False,True,190,-1145.94,0.57,-1327.95,158,-335.98,0.86,-763.61,-1145.94,-1481.92,-0.8629391166836101,False
put,0.1,3.0,0.3,20.0,True,False,177,-1293.6,0.52,-1404.84,181,-1071.6,0.68,-1219.96,-1293.6,-2365.2,-0.9208166054497309,False
put,0.1,3.0,0.3,20.0,True,True,160,-950.29,0.58,-1132.3,153,-330.94,0.86,-763.61,-950.29,-1281.23,-0.8392563808178045,False
put,0.1,3.0,0.3,25.0,False,False,248,-2252.03,0.48,-2363.28,230,-2280.18,0.57,-2428.54,-2280.18,-4532.21,-0.9529255949358518,False
put,0.1,3.0,0.3,25.0,False,True,201,-1032.29,0.62,-1214.3,178,-287.33,0.89,-920.88,-1032.29,-1319.62,-0.8501111751626451,False
put,0.1,3.0,0.3,25.0,True,False,191,-1121.67,0.59,-1232.91,204,-1430.14,0.65,-1578.51,-1430.14,-2551.8100000000004,-0.9097744360902256,False
put,0.1,3.0,0.3,25.0,True,True,170,-858.21,0.63,-1040.22,169,-229.15,0.91,-920.88,-858.21,-1087.3600000000001,-0.8250273980504125,False
put,0.1,3.0,0.5,0.0,False,False,252,-2914.72,0.32,-2999.52,250,-3493.33,0.39,-3604.36,-3493.33,-6408.049999999999,-0.9717288099429241,False
put,0.1,3.0,0.5,0.0,False,True,201,-1612.51,0.39,-1712.31,182,-886.51,0.65,-1117.18,-1612.51,-2499.02,-0.9417161612091268,False
put,0.1,3.0,0.5,0.0,True,False,191,-1671.0,0.37,-1755.83,207,-1779.0,0.5,-1889.99,-1779.0,-3450.0,-0.9516866667046354,False
put,0.1,3.0,0.5,0.0,True,True,170,-1335.28,0.4,-1435.09,169,-849.96,0.64,-1117.18,-1335.28,-2185.24,-0.9304503550299982,False
put,0.1,3.0,0.5,20.0,False,False,227,-3071.8,0.25,-3156.61,188,-2065.98,0.42,-2176.97,-3071.8,-5137.780000000001,-0.9731325694336647,False
put,0.1,3.0,0.5,20.0,False,True,190,-1661.39,0.35,-1761.19,158,-1090.39,0.55,-1208.18,-1661.39,-2751.78,-0.9433337686450639,False
put,0.1,3.0,0.5,20.0,True,False,177,-1757.82,0.32,-1842.65,181,-1917.6,0.43,-2028.61,-1917.6,-3675.42,-0.9539630423574742,False
put,0.1,3.0,0.5,20.0,True,True,160,-1369.98,0.36,-1469.79,153,-1063.32,0.54,-1174.32,-1369.98,-2433.3,-0.9320923397220011,False
put,0.1,3.0,0.5,25.0,False,False,248,-2983.71,0.3,-3068.51,230,-2667.12,0.43,-2778.11,-2983.71,-5650.83,-0.9723644374631335,False
put,0.1,3.0,0.5,25.0,False,True,201,-1612.51,0.39,-1712.31,178,-952.07,0.62,-1117.18,-1612.51,-2564.58,-0.9417161612091268,False
put,0.1,3.0,0.5,25.0,True,False,191,-1671.0,0.37,-1755.83,204,-1703.0,0.51,-1813.98,-1703.0,-3374.0,-0.9516866667046354,False
put,0.1,3.0,0.5,25.0,True,True,170,-1335.28,0.4,-1435.09,169,-849.96,0.64,-1117.18,-1335.28,-2185.24,-0.9304503550299982,False
put,0.16,1.5,0.0,0.0,False,False,252,-5327.48,0.45,-5394.57,250,-5503.01,0.53,-5689.52,-5503.01,-10830.49,-0.9875634202540703,False
put,0.16,1.5,0.0,0.0,False,True,201,-3318.02,0.51,-3318.02,182,-1870.83,0.72,-2045.55,-3318.02,-5188.85,-1.0,False
put,0.16,1.5,0.0,0.0,True,False,191,-2602.86,0.58,-2669.97,207,-3356.76,0.61,-3543.29,-3356.76,-5959.620000000001,-0.9748648861223161,False
put,0.16,1.5,0.0,0.0,True,True,170,-2071.78,0.61,-2071.77,169,-1614.6,0.73,-1789.32,-2071.78,-3686.38,-1.0000048267906188,False
put,0.16,1.5,0.0,20.0,False,False,227,-5653.8,0.37,-5720.91,188,-3193.85,0.59,-3380.37,-5653.8,-8847.65,-0.988269348757453,False
put,0.16,1.5,0.0,20.0,False,True,190,-3516.0,0.46,-3516.01,158,-1708.67,0.7,-1883.39,-3516.0,-5224.67,-0.9999971558670196,False
put,0.16,1.5,0.0,20.0,True,False,177,-2987.84,0.49,-3054.95,181,-2790.83,0.62,-2977.35,-2987.84,-5778.67,-0.9780323736886039,False
put,0.16,1.5,0.0,20.0,True,True,160,-2368.16,0.53,-2368.16,153,-1548.8,0.72,-1723.52,-2368.16,-3916.96,-1.0,False
put,0.16,1.5,0.0,25.0,False,False,248,-5256.62,0.45,-5323.72,230,-4462.47,0.56,-4649.0,-5256.62,-9719.09,-0.987396031346502,False
put,0.16,1.5,0.0,25.0,False,True,201,-3318.02,0.51,-3318.02,178,-1840.15,0.72,-2014.87,-3318.02,-5158.17,-1.0,False
put,0.16,1.5,0.0,25.0,True,False,191,-2602.86,0.58,-2669.97,204,-3052.5,0.63,-3239.03,-3052.5,-5655.360000000001,-0.9748648861223161,False
put,0.16,1.5,0.0,25.0,True,True,170,-2071.78,0.61,-2071.77,169,-1614.6,0.73,-1789.32,-2071.78,-3686.38,-1.0000048267906188,False
put,0.16,1.5,0.3,0.0,False,False,252,-6328.93,0.3,-6338.44,250,-7075.43,0.38,-7166.46,-7075.43,-13404.36,-0.9984996308239883,False
put,0.16,1.5,0.3,0.0,False,True,201,-4002.92,0.35,-4106.02,182,-3156.45,0.5,-3247.5,-4002.92,-7159.37,-0.9748905265926614,False
put,0.16,1.5,0.3,0.0,True,False,191,-3399.32,0.4,-3408.85,207,-4738.4,0.43,-4829.46,-4738.4,-8137.719999999999,-0.9972043357730613,False
put,0.16,1.5,0.3,0.0,True,True,170,-2722.01,0.42,-2825.11,169,-2934.66,0.5,-3025.72,-2934.66,-5656.67,-0.9699046838438454,False
put,0.16,1.5,0.3,20.0,False,False,227,-6303.55,0.25,-6313.07,188,-4478.83,0.41,-4569.89,-6303.55,-10782.380000000001,-0.9984920173544726,False
put,0.16,1.5,0.3,20.0,False,True,190,-4035.41,0.32,-4138.52,158,-2867.38,0.48,-2958.44,-4035.41,-6902.79,-0.9750852961928418,False
put,0.16,1.5,0.3,20.0,True,False,177,-3554.59,0.34,-3564.13,181,-4055.92,0.43,-4146.98,-4055.92,-7610.51,-0.9973233299571004,False
put,0.16,1.5,0.3,20.0,True,True,160,-2852.9,0.37,-2956.01,153,-2687.62,0.49,-2778.68,-2852.9,-5540.52,-0.9672290440065067,False
put,0.16,1.5,0.3,25.0,False,False,248,-6223.91,0.3,-6233.42,230,-6146.93,0.38,-6237.98,-6223.91,-12370.84,-0.9984743527630097,False
put,0.16,1.5,0.3,25.0,False,True,201,-4002.92,0.35,-4106.02,178,-3230.42,0.49,-3321.48,-4002.92,-7233.34,-0.9748905265926614,False
put,0.16,1.5,0.3,25.0,True,False,191,-3399.32,0.4,-3408.85,204,-4568.56,0.43,-4659.62,-4568.56,-7967.880000000001,-0.9972043357730613,False
put,0.16,1.5,0.3,25.0,True,True,170,-2722.01,0.42,-2825.11,169,-2934.66,0.5,-3025.72,-2934.66,-5656.67,-0.9699046838438454,False
put,0.16,1.5,0.5,0.0,False,False,252,-7082.62,0.21,-7082.56,250,-8084.21,0.27,-8124.38,-8084.21,-15166.83,-1.0000084715131252,False
put,0.16,1.5,0.5,0.0,False,True,201,-4678.26,0.24,-4753.65,182,-3929.11,0.36,-3969.27,-4678.26,-8607.37,-0.9898822705434501,False
put,0.16,1.5,0.5,0.0,True,False,191,-4159.19,0.26,-4159.17,207,-5617.26,0.3,-5657.45,-5617.26,-9776.45,-1.0000048086517261,False
put,0.16,1.5,0.5,0.0,True,True,170,-3402.38,0.28,-3477.78,169,-3623.29,0.36,-3663.45,-3623.29,-7025.67,-0.9890376557616455,False
put,0.16,1.5,0.5,20.0,False,False,227,-6953.45,0.17,-6953.42,188,-5467.61,0.28,-5507.8,-6953.45,-12421.06,-1.0000043144236936,False
put,0.16,1.5,0.5,20.0,False,True,190,-4616.42,0.22,-4691.81,158,-3723.3,0.33,-3763.47,-4616.42,-8339.720000000001,-0.9893263397874834,False
put,0.16,1.5,0.5,20.0,True,False,177,-4183.32,0.22,-4183.31,181,-5033.44,0.29,-5073.63,-5033.44,-9216.759999999998,-1.00000239045158,False
put,0.16,1.5,0.5,20.0,True,True,160,-3438.94,0.25,-3514.35,153,-3532.28,0.33,-3572.45,-3532.28,-6971.22,-0.9887556158938544,False
put,0.16,1.5,0.5,25.0,False,False,248,-7055.52,0.2,-7055.47,230,-7018.91,0.28,-7059.09,-7055.52,-14074.43,-1.0000070867001065,False
put,0.16,1.5,0.5,25.0,False,True,201,-4678.26,0.24,-4753.65,178,-3959.85,0.35,-4000.02,-4678.26,-8638.11,-0.989957550212249,False
put,0.16,1.5,0.5,25.0,True,False,191,-4159.19,0.26,-4159.17,204,-5430.54,0.31,-5470.72,-5430.54,-9589.73,-1.0000048086517261,False
put,0.16,1.5,0.5,25.0,True,True,170,-3402.38,0.28,-3477.78,169,-3623.29,0.36,-3663.45,-3623.29,-7025.67,-0.9890376557616455,False
put,0.16,2.0,0.0,0.0,False,False,252,-2848.01,0.68,-2970.53,250,-1973.02,0.82,-3002.54,-2848.01,-4821.030000000001,-0.9587548349957752,False
put,0.16,2.0,0.0,0.0,False,True,201,-1255.91,0.79,-1291.53,182,667.72,1.11,-1206.8,-1255.91,-588.19,-0.9724203076970726,False
put,0.16,2.0,0.0,0.0,True,False,191,-1134.32,0.8,-1394.67,207,-667.24,0.92,-1393.61,-1134.32,-1801.56,-0.8133250159535946,False
put,0.16,2.0,0.0,0.0,True,True,170,-690.44,0.86,-961.32,169,498.18,1.09,-1206.8,-690.44,-192.26000000000005,-0.7182207797611617,False
put,0.16,2.0,0.0,20.0,False,False,227,-3477.51,0.58,-3600.05,188,-390.9,0.94,-1098.81,-3477.51,-3868.4100000000003,-0.9659615838668908,False
put,0.16,2.0,0.0,20.0,False,True,190,-1453.89,0.75,-1489.52,158,533.73,1.11,-1006.04,-1453.89,-920.1600000000001,-0.9760795424029218,False
put,0.16,2.0,0.0,20.0,True,False,177,-1519.3,0.73,-1779.66,181,-264.65,0.96,-1033.48,-1519.3,-1783.9499999999998,-0.8537023925918433,False
put,0.16,2.0,0.0,20.0,True,True,160,-986.82,0.79,-1257.71,153,526.68,1.11,-1006.04,-986.82,-460.1400000000001,-0.7846164855173291,False
put,0.16,2.0,0.0,25.0,False,False,248,-2962.48,0.66,-3085.0,230,-1229.89,0.87,-2098.15,-2962.48,-4192.37,-0.9602852512155592,False
put,0.16,2.0,0.0,25.0,False,True,201,-1255.91,0.79,-1291.53,178,557.5,1.1,-1206.8,-1255.91,-698.4100000000001,-0.9724203076970726,False
put,0.16,2.0,0.0,25.0,True,False,191,-1134.32,0.8,-1394.67,204,-373.77,0.95,-1474.52,-1134.32,-1508.09,-0.8133250159535946,False
put,0.16,2.0,0.0,25.0,True,True,170,-690.44,0.86,-961.32,169,498.18,1.09,-1206.8,-690.44,-192.26000000000005,-0.7182207797611617,False
put,0.16,2.0,0.3,0.0,False,False,252,-4622.77,0.45,-4675.91,250,-4307.91,0.58,-4413.69,-4622.77,-8930.68,-0.9886353672333301,False
put,0.16,2.0,0.3,0.0,False,True,201,-2572.03,0.54,-2691.4,182,-1142.66,0.79,-1789.53,-2572.03,-3714.6900000000005,-0.9556476183398975,False
put,0.16,2.0,0.3,0.0,True,False,191,-2457.62,0.54,-2510.76,207,-2593.97,0.65,-2699.78,-2593.97,-5051.59,-0.978835093756472,False
put,0.16,2.0,0.3,0.0,True,True,170,-1836.5,0.59,-1955.86,169,-1259.77,0.76,-1789.53,-1836.5,-3096.27,-0.9389731371366049,False
put,0.16,2.0,0.3,20.0,False,False,227,-4823.89,0.39,-4877.04,188,-2503.14,0.62,-2608.94,-4823.89,-7327.030000000001,-0.9891019962928335,False
put,0.16,2.0,0.3,20.0,False,True,190,-2604.52,0.51,-2723.89,158,-1248.47,0.74,-1563.57,-2604.52,-3852.99,-0.9561766444313097,False
put,0.16,2.0,0.3,20.0,True,False,177,-2612.89,0.49,-2666.04,181,-2300.0,0.64,-2405.8,-2612.89,-4912.889999999999,-0.980064065055288,False
put,0.16,2.0,0.3,20.0,True,True,160,-1967.39,0.54,-2086.76,153,-1198.34,0.74,-1563.57,-1967.39,-3165.73,-0.942796488335985,False
put,0.16,2.0,0.3,25.0,False,False,248,-4650.97,0.44,-4704.11,230,-3684.16,0.59,-3789.96,-4650.97,-8335.130000000001,-0.9887034954539755,False
put,0.16,2.0,0.3,25.0,False,True,201,-2572.03,0.54,-2691.4,178,-1331.2,0.76,-1789.53,-2572.03,-3903.2300000000005,-0.9556476183398975,False
put,0.16,2.0,0.3,25.0,True,False,191,-2457.62,0.54,-2510.76,204,-2533.8,0.65,-2639.61,-2533.8,-4991.42,-0.978835093756472,False
put,0.16,2.0,0.3,25.0,True,True,170,-1836.5,0.59,-1955.86,169,-1259.77,0.76,-1789.53,-1836.5,-3096.27,-0.9389731371366049,False
put,0.16,2.0,0.5,0.0,False,False,252,-5499.49,0.32,-5518.41,250,-5748.36,0.42,-5788.52,-5748.36,-11247.849999999999,-0.9965714762041965,False
put,0.16,2.0,0.5,0.0,False,True,201,-3359.48,0.38,-3445.28,182,-2221.26,0.58,-2261.42,-3359.48,-5580.74,-0.9822412466503349,False
put,0.16,2.0,0.5,0.0,True,False,191,-3271.97,0.37,-3290.95,207,-3799.99,0.46,-3840.15,-3799.99,-7071.959999999999,-0.9942326683784317,False
put,0.16,2.0,0.5,0.0,True,True,170,-2554.69,0.4,-2640.52,169,-2204.43,0.55,-2244.58,-2554.69,-4759.12,-0.982112466474797,False
put,0.16,2.0,0.5,20.0,False,False,227,-5621.5,0.27,-5640.46,188,-3850.61,0.42,-3890.78,-5621.5,-9472.11,-0.9966385720313592,False
put,0.16,2.0,0.5,20.0,False,True,190,-3297.64,0.36,-3383.44,158,-2409.95,0.5,-2450.11,-3297.64,-5707.59,-0.983608899192281,False
put,0.16,2.0,0.5,20.0,True,False,177,-3296.1,0.33,-3315.09,181,-3604.21,0.43,-3644.37,-3604.21,-6900.3099999999995,-0.9942716487335185,False
put,0.16,2.0,0.5,20.0,True,True,160,-2591.25,0.37,-2677.08,153,-2327.69,0.5,-2367.84,-2591.25,-4918.9400000000005,-0.9830436178120143,False
