date,prior_data_date,structure,clock,S_open,daily_close,hourly_close,iv,exit_iv_mult,credit_haircut,gross_credit,pnl,vix_prev,vix9_prev,estimated_margin,put_strike,put_entry_delta,put_model_mid,put_credit,put_exit,put_reason,put_pnl,call_strike,call_entry_delta,call_model_mid,call_credit,call_exit,call_reason,call_pnl
2026-06-29,2026-06-26,strangle,trading,736.53,741.0,740.85,0.1841,1.0,1.0,172.63,170.03,18.41,16.8,14155.63,729,-0.1838,0.8611,0.8311,0.0,cash_settle_proxy,81.81,744,0.1962,0.9252,0.8952,0.0,cash_settle_proxy,88.22
2026-06-30,2026-06-29,strangle,trading,741.29,746.77,746.48,0.1765,1.0,1.0,196.24,193.64,17.65,15.51,14393.04,735,-0.2171,1.0281,0.9981,0.0,cash_settle_proxy,98.51,748,0.2133,0.9943,0.9643,0.0,cash_settle_proxy,95.13
2026-07-01,2026-06-30,strangle,trading,745.0,745.76,745.7,0.1645,1.0,1.0,166.95,164.35,16.45,13.73,14466.95,739,-0.2129,0.9388,0.9088,0.0,cash_settle_proxy,89.58,752,0.1876,0.7907,0.7607,0.0,cash_settle_proxy,74.77
2026-07-02,2026-07-01,strangle,trading,747.4,744.78,744.84,0.1659,1.0,1.0,171.39,-91.29,16.59,13.14,14479.39,741,-0.2008,0.8808,0.8508,2.6008,stop,-176.3,754,0.2046,0.8931,0.8631,0.0,cash_settle_proxy,85.01
2026-07-06,2026-07-02,strangle,trading,748.74,751.28,751.31,0.1615,1.0,1.0,160.92,158.32,16.15,12.37,14509.72,742,-0.1828,0.7618,0.7318,0.0,cash_settle_proxy,71.88,755,0.2112,0.9073,0.8773,0.0,cash_settle_proxy,86.43
2026-07-07,2026-07-06,strangle,trading,750.22,747.71,747.7,0.1557,1.0,1.0,146.54,143.94,15.57,12.32,14528.94,744,-0.1935,0.7912,0.7612,0.0,cash_settle_proxy,74.82,757,0.1838,0.7342,0.7042,0.0,cash_settle_proxy,69.12
2026-07-08,2026-07-07,strangle,trading,743.16,745.4,745.29,0.1613,1.0,1.0,157.17,154.57,16.13,13.42,14404.37,737,-0.2018,0.8569,0.8269,0.0,cash_settle_proxy,81.39,750,0.1879,0.7748,0.7448,0.0,cash_settle_proxy,73.18
2026-07-09,2026-07-08,strangle,trading,747.35,751.71,751.65,0.169,1.0,1.0,179.67,177.07,16.9,14.41,14491.67,741,-0.2069,0.9323,0.9023,0.0,cash_settle_proxy,88.93,754,0.2071,0.9244,0.8944,0.0,cash_settle_proxy,88.14
2026-07-10,2026-07-09,strangle,trading,752.05,754.95,754.9,0.1584,1.0,1.0,154.84,152.24,15.84,12.5,14590.84,746,-0.2045,0.8661,0.8361,0.0,cash_settle_proxy,82.31,759,0.1825,0.7422,0.7122,0.0,cash_settle_proxy,69.92
2026-07-13,2026-07-10,strangle,trading,752.47,749.17,749.1,0.1503,1.0,1.0,153.75,151.15,15.03,11.15,14656.15,747,-0.2156,0.8801,0.8501,0.0,cash_settle_proxy,83.71,759,0.1851,0.7174,0.6874,0.0,cash_settle_proxy,67.44
2026-07-14,2026-07-13,strangle,trading,750.91,751.83,751.87,0.1716,1.0,1.0,168.62,166.02,17.16,15.13,14495.82,744,-0.1919,0.864,0.834,0.0,cash_settle_proxy,82.1,758,0.1966,0.8822,0.8522,0.0,cash_settle_proxy,83.92
2026-07-15,2026-07-14,strangle,trading,754.24,754.81,754.73,0.165,1.0,1.0,173.14,170.54,16.5,13.46,14633.94,748,-0.2075,0.922,0.892,0.0,cash_settle_proxy,87.9,761,0.1997,0.8694,0.8394,0.0,cash_settle_proxy,82.64
2026-07-16,2026-07-15,strangle,trading,752.76,750.72,750.76,0.1567,1.0,1.0,170.43,167.83,15.67,12.06,14649.63,747,-0.2135,0.9064,0.8764,0.0,cash_settle_proxy,86.34,759,0.2061,0.8579,0.8279,0.0,cash_settle_proxy,81.49
2026-07-17,2026-07-16,strangle,trading,742.08,743.29,743.16,0.1673,1.0,1.0,172.39,169.79,16.73,13.98,14405.98,736,-0.2129,0.9508,0.9208,0.0,cash_settle_proxy,90.78,749,0.1935,0.8331,0.8031,0.0,cash_settle_proxy,79.01
2026-07-20,2026-07-17,strangle,trading,747.06,742.09,742.14,0.1877,1.0,1.0,189.06,186.46,18.77,16.85,14424.26,740,-0.2066,1.0337,1.0037,0.0,cash_settle_proxy,99.07,755,0.1897,0.9169,0.8869,0.0,cash_settle_proxy,87.39
2026-07-21,2026-07-20,strangle,trading,745.75,748.28,748.33,0.1865,1.0,1.0,205.15,202.55,18.65,17.78,14445.15,739,-0.215,1.0793,1.0493,0.0,cash_settle_proxy,103.63,753,0.2095,1.0322,1.0022,0.0,cash_settle_proxy,98.92
2026-07-22,2026-07-21,strangle,trading,746.62,747.41,747.33,0.1705,1.0,1.0,163.57,160.97,17.05,15.48,14433.97,740,-0.1991,0.8944,0.8644,0.0,cash_settle_proxy,85.14,754,0.184,0.8012,0.7712,0.0,cash_settle_proxy,75.82
2026-07-23,2026-07-22,strangle,trading,739.02,738.18,738.17,0.1664,1.0,1.0,168.38,165.78,16.64,14.88,14346.78,733,-0.213,0.9422,0.9122,0.0,cash_settle_proxy,89.92,746,0.1892,0.8015,0.7715,0.0,cash_settle_proxy,75.85
2026-07-24,2026-07-23,strangle,trading,738.51,738.93,738.86,0.187,1.0,1.0,181.25,178.65,18.7,18.15,14202.45,731,-0.1886,0.9062,0.8762,0.0,cash_settle_proxy,86.32,746,0.2001,0.9663,0.9363,0.0,cash_settle_proxy,92.33
2026-07-27,2026-07-24,strangle,trading,744.91,739.09,739.02,0.1858,1.0,1.0,202.57,-133.72,18.58,17.62,14409.77,738,-0.2085,1.0325,1.0025,3.3369,stop,-234.74,752,0.2136,1.0532,1.0232,0.0,cash_settle_proxy,101.02
2026-07-28,2026-07-27,strangle,trading,738.83,740.86,740.76,0.1867,1.0,1.0,200.91,198.31,18.67,18.13,14294.51,732,-0.2104,1.0412,1.0112,0.0,cash_settle_proxy,99.82,746,0.2102,1.028,0.998,0.0,cash_settle_proxy,98.5
2026-07-29,2026-07-28,strangle,trading,739.97,729.46,729.54,0.1821,1.0,1.0,189.38,-159.94,18.21,17.25,14291.78,733,-0.2003,0.9548,0.9248,3.4672,stop,-255.54,747,0.2093,0.999,0.969,0.0,cash_settle_proxy,95.6
2026-07-30,2026-07-29,strangle,trading,736.05,741.69,741.73,0.2066,1.0,1.0,210.44,207.84,20.66,20.38,14136.44,728,-0.1949,1.041,1.011,0.0,cash_settle_proxy,99.8,744,0.2088,1.1235,1.0935,0.0,cash_settle_proxy,108.05
2026-07-31,2026-07-30,strangle,trading,744.68,747.03,746.81,0.1709,1.0,1.0,163.34,-171.16,17.09,14.85,14388.94,738,-0.1969,0.8818,0.8518,3.319,stop,-248.02,752,0.1859,0.8116,0.7816,0.0,cash_settle_proxy,76.86
2026-08-03,2026-07-31,strangle,trading,749.44,757.67,757.67,0.1599,1.0,1.0,156.78,-98.92,15.99,13.05,14501.58,743,-0.1914,0.8004,0.7704,0.0,cash_settle_proxy,75.74,756,0.1979,0.8274,0.7974,2.531,stop,-174.65
2026-08-04,2026-08-03,strangle,trading,760.63,771.33,771.28,0.1586,1.0,1.0,159.72,-176.84,15.86,13.28,14735.32,754,-0.1861,0.7775,0.7475,0.0,cash_settle_proxy,73.45,767,0.2065,0.8796,0.8496,3.3396,stop,-250.29
2026-08-05,2026-08-04,strangle,trading,775.85,769.79,769.74,0.165,1.0,1.0,165.73,163.13,16.5,15.04,14997.73,769,-0.1924,0.861,0.831,0.0,cash_settle_proxy,81.8,783,0.193,0.8563,0.8263,0.0,cash_settle_proxy,81.33
2026-08-06,2026-08-05,strangle,trading,770.21,768.56,768.53,0.1581,1.0,1.0,163.7,161.1,15.81,13.79,14946.9,764,-0.2035,0.88,0.85,0.0,cash_settle_proxy,83.7,777,0.1935,0.817,0.787,0.0,cash_settle_proxy,77.4
2026-08-07,2026-08-06,strangle,trading,771.02,773.26,773.12,0.1515,1.0,1.0,166.2,163.6,15.15,12.66,14988.61,765,-0.2011,0.8309,0.8009,0.0,cash_settle_proxy,78.79,777,0.2138,0.8911,0.8611,0.0,cash_settle_proxy,84.81
2026-08-10,2026-08-07,strangle,trading,772.62,773.03,773.07,0.149,1.0,1.0,160.47,157.87,14.9,11.96,15050.87,767,-0.2135,0.8844,0.8544,0.0,cash_settle_proxy,84.14,779,0.195,0.7803,0.7503,0.0,cash_settle_proxy,73.73
2026-08-11,2026-08-10,strangle,trading,774.53,770.56,770.48,0.1546,1.0,1.0,156.5,153.9,15.46,12.77,15000.1,768,-0.1879,0.7812,0.7512,0.0,cash_settle_proxy,73.82,781,0.201,0.8438,0.8138,0.0,cash_settle_proxy,80.08
2026-08-12,2026-08-11,strangle,trading,774.71,772.49,772.52,0.1528,1.0,1.0,172.02,169.42,15.28,12.52,15095.22,769,-0.2162,0.9247,0.8947,0.0,cash_settle_proxy,88.17,781,0.205,0.8555,0.8255,0.0,cash_settle_proxy,81.25
2026-08-13,2026-08-12,strangle,trading,774.87,777.88,777.78,0.1455,1.0,1.0,151.7,149.1,14.55,11.09,15062.1,769,-0.1987,0.7896,0.7596,0.0,cash_settle_proxy,74.66,781,0.1996,0.7874,0.7574,0.0,cash_settle_proxy,74.44
2026-08-14,2026-08-13,strangle,trading,778.54,776.34,776.3,0.1463,1.0,1.0,156.35,153.75,14.63,11.37,15173.15,773,-0.2143,0.8793,0.8493,0.0,cash_settle_proxy,83.63,785,0.1894,0.7442,0.7142,0.0,cash_settle_proxy,70.12
2026-08-17,2026-08-14,strangle,trading,776.18,772.67,772.68,0.1425,1.0,1.0,144.48,141.88,14.25,10.61,15086.08,770,-0.1821,0.6932,0.6632,0.0,cash_settle_proxy,65.02,782,0.2074,0.8116,0.7816,0.0,cash_settle_proxy,76.86
2026-08-18,2026-08-17,strangle,trading,768.7,767.45,767.39,0.1519,1.0,1.0,166.21,163.61,15.19,12.39,14970.21,763,-0.2135,0.8973,0.8673,0.0,cash_settle_proxy,85.43,775,0.2014,0.8248,0.7948,0.0,cash_settle_proxy,78.18
2026-08-19,2026-08-18,strangle,trading,770.36,769.06,769.09,0.1584,1.0,1.0,164.44,161.84,15.84,13.59,14935.64,764,-0.1985,0.854,0.824,0.0,cash_settle_proxy,81.1,777,0.1993,0.8504,0.8204,0.0,cash_settle_proxy,80.74
2026-08-20,2026-08-19,strangle,trading,765.96,762.6,762.64,0.1489,1.0,1.0,156.31,153.71,14.89,12.66,14879.51,760,-0.1978,0.7945,0.7645,0.0,cash_settle_proxy,75.15,772,0.2059,0.8286,0.7986,0.0,cash_settle_proxy,78.56
2026-08-21,2026-08-20,strangle,trading,766.05,765.72,765.69,0.1601,1.0,1.0,167.12,164.52,16.01,14.39,14883.12,760,-0.2112,0.9295,0.8995,0.0,cash_settle_proxy,88.65,773,0.1896,0.8017,0.7717,0.0,cash_settle_proxy,75.87
2026-08-24,2026-08-21,strangle,trading,764.78,763.47,763.48,0.1513,1.0,1.0,162.31,159.71,15.13,12.58,14879.9,759,-0.2083,0.8611,0.8311,0.0,cash_settle_proxy,81.81,771,0.2023,0.822,0.792,0.0,cash_settle_proxy,77.9
2026-08-25,2026-08-24,strangle,trading,766.16,765.91,765.84,0.1585,1.0,1.0,162.62,160.02,15.85,14.07,14869.82,760,-0.2048,0.8845,0.8545,0.0,cash_settle_proxy,84.15,773,0.191,0.8017,0.7717,0.0,cash_settle_proxy,75.87
2026-08-26,2026-08-25,strangle,trading,764.73,766.08,766.01,0.1545,1.0,1.0,171.17,168.57,15.45,13.45,14892.78,759,-0.215,0.9163,0.8863,0.0,cash_settle_proxy,87.33,771,0.2053,0.8554,0.8254,0.0,cash_settle_proxy,81.24
